호선,통행일자,역명,구분,이용인원
7,2023-03-08,부천시청,하차,14820
7,2023-03-09,부천시청,승차,15016
7,2023-03-09,부천시청,하차,15129
7,2023-03-10,부천시청,승차,15520
7,2023-03-10,부천시청,하차,15918
7,2023-03-11,부천시청,승차,11714
7,2023-03-11,부천시청,하차,11406
7,2023-03-12,부천시청,승차,6954
7,2023-03-12,부천시청,하차,6672
7,2023-03-13,부천시청,승차,14522
7,2023-03-13,부천시청,하차,14405
7,2023-03-14,부천시청,승차,15150
7,2023-03-14,부천시청,하차,15138
7,2023-03-15,부천시청,승차,14975
7,2023-03-15,부천시청,하차,15101
7,2023-03-16,부천시청,승차,15209
7,2023-03-16,부천시청,하차,15307
7,2023-03-17,부천시청,승차,15506
7,2023-03-17,부천시청,하차,15800
7,2023-03-18,부천시청,승차,11602
7,2023-03-18,부천시청,하차,11450
7,2023-03-19,부천시청,승차,8184
7,2023-03-19,부천시청,하차,7807
7,2023-03-20,부천시청,승차,13876
7,2023-03-20,부천시청,하차,13766
7,2023-03-21,부천시청,승차,15151
7,2023-03-21,부천시청,하차,15193
7,2023-03-22,부천시청,승차,14955
7,2023-03-22,부천시청,하차,15050
7,2023-03-23,부천시청,승차,14880
7,2023-03-23,부천시청,하차,14958
7,2023-03-24,부천시청,승차,15778
7,2023-03-24,부천시청,하차,16086
7,2023-03-25,부천시청,승차,12031
7,2023-03-25,부천시청,하차,11777
7,2023-03-26,부천시청,승차,8091
7,2023-03-26,부천시청,하차,7818
7,2023-03-27,부천시청,승차,14878
7,2023-03-27,부천시청,하차,14811
7,2023-03-28,부천시청,승차,15246
7,2023-03-28,부천시청,하차,15337
7,2023-03-29,부천시청,승차,15444
7,2023-03-29,부천시청,하차,15462
7,2023-03-30,부천시청,승차,15224
7,2023-03-30,부천시청,하차,15266
7,2023-03-31,부천시청,승차,16070
7,2023-03-31,부천시청,하차,16240
7,2023-04-01,부천시청,승차,13312
7,2023-04-01,부천시청,하차,13016
7,2023-04-02,부천시청,승차,9859
7,2023-04-02,부천시청,하차,9442
7,2023-04-03,부천시청,승차,15296
7,2023-04-03,부천시청,하차,15291
7,2023-04-04,부천시청,승차,15129
7,2023-04-04,부천시청,하차,15124
7,2023-04-05,부천시청,승차,14214
7,2023-04-05,부천시청,하차,14221
7,2023-04-06,부천시청,승차,14869
7,2023-04-06,부천시청,하차,14822
7,2023-04-07,부천시청,승차,15857
7,2023-04-07,부천시청,하차,16366
7,2023-04-08,부천시청,승차,11812
7,2023-04-08,부천시청,하차,11562
7,2023-04-09,부천시청,승차,8078
7,2023-04-09,부천시청,하차,7791
7,2023-04-10,부천시청,승차,15135
7,2023-04-10,부천시청,하차,14923
7,2023-04-11,부천시청,승차,14674
7,2023-04-11,부천시청,하차,14585
7,2023-04-12,부천시청,승차,15412
7,2023-04-12,부천시청,하차,15451
7,2023-04-13,부천시청,승차,14962
7,2023-04-13,부천시청,하차,14938
7,2023-04-14,부천시청,승차,15632
7,2023-04-14,부천시청,하차,15797
7,2023-04-15,부천시청,승차,11025
7,2023-04-15,부천시청,하차,10946
7,2023-04-16,부천시청,승차,7794
7,2023-04-16,부천시청,하차,7508
7,2023-04-17,부천시청,승차,13888
7,2023-04-17,부천시청,하차,13879
7,2023-04-18,부천시청,승차,14844
7,2023-04-18,부천시청,하차,14824
7,2023-04-19,부천시청,승차,15149
7,2023-04-19,부천시청,하차,15199
7,2023-04-20,부천시청,승차,14824
7,2023-04-20,부천시청,하차,14829
7,2023-04-21,부천시청,승차,15491
7,2023-04-21,부천시청,하차,15536
7,2023-04-22,부천시청,승차,11276
7,2023-04-22,부천시청,하차,10843
7,2023-04-23,부천시청,승차,7374
7,2023-04-23,부천시청,하차,7213
7,2023-04-24,부천시청,승차,14623
7,2023-04-24,부천시청,하차,14494
7,2023-04-25,부천시청,승차,14804
7,2023-04-25,부천시청,하차,14897
7,2023-04-26,부천시청,승차,15086
7,2023-04-26,부천시청,하차,15125
7,2023-04-27,부천시청,승차,15192
7,2023-04-27,부천시청,하차,15270
7,2023-04-28,부천시청,승차,16344
7,2023-04-28,부천시청,하차,16678
7,2023-04-29,부천시청,승차,10385
7,2023-04-29,부천시청,하차,10325
7,2023-04-30,부천시청,승차,8738
7,2023-04-30,부천시청,하차,8344
7,2023-05-01,부천시청,승차,10457
7,2023-05-01,부천시청,하차,10267
7,2023-05-02,부천시청,승차,15340
7,2023-05-02,부천시청,하차,15300
7,2023-05-03,부천시청,승차,15473
7,2023-05-03,부천시청,하차,15393
7,2023-05-04,부천시청,승차,15680
7,2023-05-04,부천시청,하차,15958
7,2023-05-05,부천시청,승차,8016
7,2023-05-05,부천시청,하차,7887
7,2023-05-06,부천시청,승차,9762
7,2023-05-06,부천시청,하차,9748
7,2023-05-07,부천시청,승차,8094
7,2023-05-07,부천시청,하차,8006
7,2023-05-08,부천시청,승차,14927
7,2023-05-08,부천시청,하차,14865
7,2023-05-09,부천시청,승차,15409
7,2023-05-09,부천시청,하차,15367
7,2023-05-10,부천시청,승차,15386
7,2023-05-10,부천시청,하차,15273
7,2023-05-11,부천시청,승차,15713
7,2023-05-11,부천시청,하차,15925
7,2023-05-12,부천시청,승차,16180
7,2023-05-12,부천시청,하차,16483
7,2023-05-13,부천시청,승차,11972
7,2023-05-13,부천시청,하차,11778
7,2023-05-14,부천시청,승차,8072
7,2023-05-14,부천시청,하차,7855
7,2023-05-15,부천시청,승차,15028
7,2023-05-15,부천시청,하차,14950
7,2023-05-16,부천시청,승차,15289
7,2023-05-16,부천시청,하차,15428
7,2023-05-17,부천시청,승차,15264
7,2023-05-17,부천시청,하차,15468
7,2023-05-18,부천시청,승차,15043
7,2023-05-18,부천시청,하차,15056
7,2023-05-19,부천시청,승차,16332
7,2023-05-19,부천시청,하차,16663
7,2023-05-20,부천시청,승차,12072
7,2023-05-20,부천시청,하차,11829
7,2023-05-21,부천시청,승차,8070
7,2023-05-21,부천시청,하차,7900
7,2023-05-22,부천시청,승차,14045
7,2023-05-22,부천시청,하차,13800
7,2023-05-23,부천시청,승차,15404
7,2023-05-23,부천시청,하차,15405
7,2023-05-24,부천시청,승차,15426
7,2023-05-24,부천시청,하차,15161
7,2023-05-25,부천시청,승차,15701
7,2023-05-25,부천시청,하차,15757
7,2023-05-26,부천시청,승차,15794
7,2023-05-26,부천시청,하차,15849
7,2023-05-27,부천시청,승차,9417
7,2023-05-27,부천시청,하차,9174
7,2023-05-28,부천시청,승차,7124
7,2023-05-28,부천시청,하차,7032
7,2023-05-29,부천시청,승차,9099
7,2023-05-29,부천시청,하차,8997
7,2023-05-30,부천시청,승차,15086
7,2023-05-30,부천시청,하차,14957
7,2023-05-31,부천시청,승차,15057
7,2023-05-31,부천시청,하차,15132
7,2023-06-01,부천시청,승차,15274
7,2023-06-01,부천시청,하차,15286
7,2023-06-02,부천시청,승차,15786
7,2023-06-02,부천시청,하차,16156
7,2023-06-03,부천시청,승차,11579
7,2023-06-03,부천시청,하차,11441
7,2023-06-04,부천시청,승차,8063
7,2023-06-04,부천시청,하차,7723
7,2023-06-05,부천시청,승차,14026
7,2023-06-05,부천시청,하차,14112
7,2023-06-06,부천시청,승차,8538
7,2023-06-06,부천시청,하차,8381
7,2023-06-07,부천시청,승차,14917
7,2023-06-07,부천시청,하차,14787
7,2023-06-08,부천시청,승차,14692
7,2023-06-08,부천시청,하차,14874
7,2023-06-09,부천시청,승차,15715
7,2023-06-09,부천시청,하차,15902
7,2023-06-10,부천시청,승차,11072
7,2023-06-10,부천시청,하차,10927
7,2023-06-11,부천시청,승차,7416
7,2023-06-11,부천시청,하차,7346
7,2023-06-12,부천시청,승차,14893
7,2023-06-12,부천시청,하차,14885
7,2023-06-13,부천시청,승차,15166
7,2023-06-13,부천시청,하차,15509
7,2023-06-14,부천시청,승차,15167
7,2023-06-14,부천시청,하차,15114
7,2023-06-15,부천시청,승차,15131
7,2023-06-15,부천시청,하차,15067
7,2023-06-16,부천시청,승차,15903
7,2023-06-16,부천시청,하차,16042
7,2023-06-17,부천시청,승차,11723
7,2023-06-17,부천시청,하차,11588
7,2023-06-18,부천시청,승차,7808
7,2023-06-18,부천시청,하차,7710
7,2023-06-19,부천시청,승차,14193
7,2023-06-19,부천시청,하차,14036
7,2023-06-20,부천시청,승차,15008
7,2023-06-20,부천시청,하차,15132
7,2023-06-21,부천시청,승차,14736
7,2023-06-21,부천시청,하차,14705
7,2023-06-22,부천시청,승차,15228
7,2023-06-22,부천시청,하차,15452
7,2023-06-23,부천시청,승차,16357
7,2023-06-23,부천시청,하차,16793
7,2023-06-24,부천시청,승차,11607
7,2023-06-24,부천시청,하차,11264
7,2023-06-25,부천시청,승차,7849
7,2023-06-25,부천시청,하차,7753
7,2023-06-26,부천시청,승차,14374
7,2023-06-26,부천시청,하차,14168
7,2023-06-27,부천시청,승차,15349
7,2023-06-27,부천시청,하차,15294
7,2023-06-28,부천시청,승차,15440
7,2023-06-28,부천시청,하차,15475
7,2023-06-29,부천시청,승차,14565
7,2023-06-29,부천시청,하차,14781
7,2023-06-30,부천시청,승차,16518
7,2023-06-30,부천시청,하차,17128
7,2022-07-01,상동,승차,15134
7,2022-07-01,상동,하차,16169
7,2022-07-02,상동,승차,12058
7,2022-07-02,상동,하차,12520
7,2022-07-03,상동,승차,8082
7,2022-07-03,상동,하차,7817
7,2022-07-04,상동,승차,14206
7,2022-07-04,상동,하차,14902
7,2022-07-05,상동,승차,14986
7,2022-07-05,상동,하차,15548
7,2022-07-06,상동,승차,15242
7,2022-07-06,상동,하차,15742
7,2022-07-07,상동,승차,14484
7,2022-07-07,상동,하차,15105
7,2022-07-08,상동,승차,15516
7,2022-07-08,상동,하차,16690
7,2022-07-09,상동,승차,12723
7,2022-07-09,상동,하차,13024
7,2022-07-10,상동,승차,8569
7,2022-07-10,상동,하차,8237
7,2022-07-11,상동,승차,14348
7,2022-07-11,상동,하차,15029
7,2022-07-12,상동,승차,14969
7,2022-07-12,상동,하차,15612
7,2022-07-13,상동,승차,13925
7,2022-07-13,상동,하차,14485
7,2022-07-14,상동,승차,15043
7,2022-07-14,상동,하차,15769
7,2022-07-15,상동,승차,15277
7,2022-07-15,상동,하차,16226
7,2022-07-16,상동,승차,11662
7,2022-07-16,상동,하차,11863
7,2022-07-17,상동,승차,7885
7,2022-07-17,상동,하차,7865
7,2022-07-18,상동,승차,13885
7,2022-07-18,상동,하차,14400
7,2022-07-19,상동,승차,14616
7,2022-07-19,상동,하차,15208
7,2022-07-20,상동,승차,15027
7,2022-07-20,상동,하차,15466
7,2022-07-21,상동,승차,14540
7,2022-07-21,상동,하차,15056
7,2022-07-22,상동,승차,14997
7,2022-07-22,상동,하차,15740
7,2022-07-23,상동,승차,10997
7,2022-07-23,상동,하차,11261
7,2022-07-24,상동,승차,7184
7,2022-07-24,상동,하차,6947
7,2022-07-25,상동,승차,13767
7,2022-07-25,상동,하차,14263
7,2022-07-26,상동,승차,14109
7,2022-07-26,상동,하차,14595
7,2022-07-27,상동,승차,14343
7,2022-07-27,상동,하차,14927
7,2022-07-28,상동,승차,13939
7,2022-07-28,상동,하차,14488
7,2022-07-29,상동,승차,14121
7,2022-07-29,상동,하차,15028
7,2022-07-30,상동,승차,9531
7,2022-07-30,상동,하차,9882
7,2022-07-31,상동,승차,6426
7,2022-07-31,상동,하차,6234
7,2022-08-01,상동,승차,12152
7,2022-08-01,상동,하차,12645
7,2022-08-02,상동,승차,12427
7,2022-08-02,상동,하차,12817
7,2022-08-03,상동,승차,12885
7,2022-08-03,상동,하차,13389
7,2022-08-04,상동,승차,13438
7,2022-08-04,상동,하차,14028
7,2022-08-05,상동,승차,13584
7,2022-08-05,상동,하차,14354
7,2022-08-06,상동,승차,10313
7,2022-08-06,상동,하차,10495
7,2022-08-07,상동,승차,7131
7,2022-08-07,상동,하차,7027
7,2022-08-08,상동,승차,12504
7,2022-08-08,상동,하차,13084
7,2022-08-09,상동,승차,12205
7,2022-08-09,상동,하차,12700
7,2022-08-10,상동,승차,13857
7,2022-08-10,상동,하차,14674
7,2022-08-11,상동,승차,13494
7,2022-08-11,상동,하차,14234
7,2022-08-12,상동,승차,14288
7,2022-08-12,상동,하차,15232
7,2022-08-13,상동,승차,9805
7,2022-08-13,상동,하차,9952
7,2022-08-14,상동,승차,7215
7,2022-08-14,상동,하차,7243
7,2022-08-15,상동,승차,7015
7,2022-08-15,상동,하차,7001
7,2022-08-16,상동,승차,13553
7,2022-08-16,상동,하차,14072
7,2022-08-17,상동,승차,13903
7,2022-08-17,상동,하차,14464
7,2022-08-18,상동,승차,14121
7,2022-08-18,상동,하차,14698
7,2022-08-19,상동,승차,13988
7,2022-08-19,상동,하차,15038
7,2022-08-20,상동,승차,11593
7,2022-08-20,상동,하차,11718
7,2022-08-21,상동,승차,7621
7,2022-08-21,상동,하차,7373
7,2022-08-22,상동,승차,13275
7,2022-08-22,상동,하차,13724
7,2022-08-23,상동,승차,13886
7,2022-08-23,상동,하차,14537
7,2022-08-24,상동,승차,14081
7,2022-08-24,상동,하차,14715
7,2022-08-25,상동,승차,14163
7,2022-08-25,상동,하차,14747
7,2022-08-26,상동,승차,14716
7,2022-08-26,상동,하차,15672
7,2022-08-27,상동,승차,11941
7,2022-08-27,상동,하차,12184
7,2022-08-28,상동,승차,8071
7,2022-08-28,상동,하차,7873
7,2022-08-29,상동,승차,13651
7,2022-08-29,상동,하차,14052
7,2022-08-30,상동,승차,13603
7,2022-08-30,상동,하차,14101
7,2022-08-31,상동,승차,14704
7,2022-08-31,상동,하차,15245
7,2022-09-01,상동,승차,14658
7,2022-09-01,상동,하차,15437
7,2022-09-02,상동,승차,15180
7,2022-09-02,상동,하차,15975
7,2022-09-03,상동,승차,12536
7,2022-09-03,상동,하차,12782
7,2022-09-04,상동,승차,7941
7,2022-09-04,상동,하차,7626
7,2022-09-05,상동,승차,13247
7,2022-09-05,상동,하차,13752
7,2022-09-06,상동,승차,13596
7,2022-09-06,상동,하차,14212
7,2022-09-07,상동,승차,14931
7,2022-09-07,상동,하차,15668
7,2022-09-08,상동,승차,14567
7,2022-09-08,상동,하차,16096
7,2022-09-09,상동,승차,6238
7,2022-09-09,상동,하차,6522
7,2022-09-10,상동,승차,4139
7,2022-09-10,상동,하차,4251
7,2022-09-11,상동,승차,6457
7,2022-09-11,상동,하차,6208
7,2022-09-12,상동,승차,7480
7,2022-09-12,상동,하차,7064
7,2022-09-13,상동,승차,13969
7,2022-09-13,상동,하차,14681
7,2022-09-14,상동,승차,14782
7,2022-09-14,상동,하차,15481
7,2022-09-15,상동,승차,14706
7,2022-09-15,상동,하차,15446
7,2022-09-16,상동,승차,15320
7,2022-09-16,상동,하차,16232
7,2022-09-17,상동,승차,12436
7,2022-09-17,상동,하차,12869
7,2022-09-18,상동,승차,8309
7,2022-09-18,상동,하차,7998
7,2022-09-19,상동,승차,14378
7,2022-09-19,상동,하차,14871
7,2022-09-20,상동,승차,14853
7,2022-09-20,상동,하차,15515
7,2022-09-21,상동,승차,15303
7,2022-09-21,상동,하차,15882
7,2022-09-22,상동,승차,15007
7,2022-09-22,상동,하차,15755
7,2022-09-23,상동,승차,15409
7,2022-09-23,상동,하차,16624
7,2022-09-24,상동,승차,13031
7,2022-09-24,상동,하차,13489
7,2022-09-25,상동,승차,8727
7,2022-09-25,상동,하차,8315
7,2022-09-26,상동,승차,14379
7,2022-09-26,상동,하차,15088
7,2022-09-27,상동,승차,15071
7,2022-09-27,상동,하차,15813
7,2022-09-28,상동,승차,15063
7,2022-09-28,상동,하차,15927
7,2022-09-29,상동,승차,15222
7,2022-09-29,상동,하차,15882
7,2022-09-30,상동,승차,16080
7,2022-09-30,상동,하차,17286
7,2022-10-01,상동,승차,12333
7,2022-10-01,상동,하차,12988
7,2022-10-02,상동,승차,9050
7,2022-10-02,상동,하차,9214
7,2022-10-03,상동,승차,7741
7,2022-10-03,상동,하차,7488
7,2022-10-04,상동,승차,15003
7,2022-10-04,상동,하차,15650
7,2022-10-05,상동,승차,15107
7,2022-10-05,상동,하차,15834
7,2022-10-06,상동,승차,15240
7,2022-10-06,상동,하차,16069
7,2022-10-07,상동,승차,15723
7,2022-10-07,상동,하차,16583
7,2022-10-08,상동,승차,13058
7,2022-10-08,상동,하차,13319
7,2022-10-09,상동,승차,7921
7,2022-10-09,상동,하차,7732
7,2022-10-10,상동,승차,8283
7,2022-10-10,상동,하차,8000
7,2022-10-11,상동,승차,15098
7,2022-10-11,상동,하차,15758
7,2022-10-12,상동,승차,15384
7,2022-10-12,상동,하차,16185
7,2022-10-13,상동,승차,15341
7,2022-10-13,상동,하차,15986
7,2022-10-14,상동,승차,15602
7,2022-10-14,상동,하차,16629
7,2022-10-15,상동,승차,12835
7,2022-10-15,상동,하차,13340
7,2022-10-16,상동,승차,8910
7,2022-10-16,상동,하차,9281
7,2022-10-17,상동,승차,14722
7,2022-10-17,상동,하차,15201
7,2022-10-18,상동,승차,15271
7,2022-10-18,상동,하차,15980
7,2022-10-19,상동,승차,15348
7,2022-10-19,상동,하차,16172
7,2022-10-20,상동,승차,15393
7,2022-10-20,상동,하차,16023
7,2022-10-21,상동,승차,15648
7,2022-10-21,상동,하차,16909
7,2022-10-22,상동,승차,13176
7,2022-10-22,상동,하차,13635
7,2022-10-23,상동,승차,8802
7,2022-10-23,상동,하차,8479
7,2022-10-24,상동,승차,14682
7,2022-10-24,상동,하차,15331
7,2022-10-25,상동,승차,15355
7,2022-10-25,상동,하차,16063
7,2022-10-26,상동,승차,15476
7,2022-10-26,상동,하차,16097
7,2022-10-27,상동,승차,15189
7,2022-10-27,상동,하차,15836
7,2022-10-28,상동,승차,15735
7,2022-10-28,상동,하차,16697
7,2022-10-29,상동,승차,13213
7,2022-10-29,상동,하차,13346
7,2022-10-30,상동,승차,8809
7,2022-10-30,상동,하차,8471
7,2022-10-31,상동,승차,14245
7,2022-10-31,상동,하차,14877
7,2022-11-01,상동,승차,14774
7,2022-11-01,상동,하차,15339
7,2022-11-02,상동,승차,15227
7,2022-11-02,상동,하차,16164
7,2022-11-03,상동,승차,15059
7,2022-11-03,상동,하차,15738
7,2022-11-04,상동,승차,15588
7,2022-11-04,상동,하차,16668
7,2022-11-05,상동,승차,12486
7,2022-11-05,상동,하차,12981
7,2022-11-06,상동,승차,8758
7,2022-11-06,상동,하차,8610
7,2022-11-07,상동,승차,14560
7,2022-11-07,상동,하차,15384
7,2022-11-08,상동,승차,15088
7,2022-11-08,상동,하차,15639
7,2022-11-09,상동,승차,15173
7,2022-11-09,상동,하차,15859
7,2022-11-10,상동,승차,15069
7,2022-11-10,상동,하차,15759
7,2022-11-11,상동,승차,15313
7,2022-11-11,상동,하차,16335
7,2022-11-12,상동,승차,12653
7,2022-11-12,상동,하차,13097
7,2022-11-13,상동,승차,8352
7,2022-11-13,상동,하차,7924
7,2022-11-14,상동,승차,14402
7,2022-11-14,상동,하차,14986
7,2022-11-15,상동,승차,14681
7,2022-11-15,상동,하차,15390
7,2022-11-16,상동,승차,15351
7,2022-11-16,상동,하차,15852
7,2022-11-17,상동,승차,14946
7,2022-11-17,상동,하차,15523
7,2022-11-18,상동,승차,15337
7,2022-11-18,상동,하차,16254
